"","community_name","community_id","district","plate","price","age","lat","lng","building_count","house_count","url"
"3384","信联公寓",5011000015870,"徐汇","衡山路",1e+05,86,31.21280234,121.4481568,4,14,"http://sh.lianjia.com/xiaoqu/5011000015870.html"
"3385","林肯公寓",5011000015230,"徐汇","衡山路",114471,68,31.215136,121.451572,7,52,"http://sh.lianjia.com/xiaoqu/5011000015230.html"
"3386","绿邑新苑",5011000015262,"徐汇","龙华",65123,13,31.160189,121.459153,16,248,"http://sh.lianjia.com/xiaoqu/5011000015262.html"
"3387","建灵大楼",5011000001438,"徐汇","斜土路",67079,19,31.202454,121.465608,4,30,"http://sh.lianjia.com/xiaoqu/5011000001438.html"
"3388","双峰小区",5011000002494,"徐汇","龙华",83262,2,31.18720995,121.4557802,9,313,"http://sh.lianjia.com/xiaoqu/5011000002494.html"
"3389","安福路193号",5011000000680,"徐汇","衡山路",106259,116,31.22036953,121.4504284,2,3,"http://sh.lianjia.com/xiaoqu/5011000000680.html"
"3390","田林一村",5011000003145,"徐汇","田林",70709,27,31.17683974,121.4252341,26,498,"http://sh.lianjia.com/xiaoqu/5011000003145.html"
"3391","寿德坊",5011000012279,"徐汇","康健",64345,21,31.159645,121.42832,43,552,"http://sh.lianjia.com/xiaoqu/5011000012279.html"
"3392","平江路49弄",5011000007474,"徐汇","斜土路",70797,38,31.20650518,121.4622629,11,166,"http://sh.lianjia.com/xiaoqu/5011000007474.html"
"3393","宛南二村",5011000014195,"徐汇","龙华",73924,30,31.188661,121.455611,27,554,"http://sh.lianjia.com/xiaoqu/5011000014195.html"
"3394","住友公寓",5011000015740,"徐汇","万体馆",69773,19,31.181851,121.449976,4,416,"http://sh.lianjia.com/xiaoqu/5011000015740.html"
"3395","嘉丽苑（徐汇）",5011000018076,"徐汇","衡山路",120770,19,31.22231,121.461526,3,221,"http://sh.lianjia.com/xiaoqu/5011000018076.html"
"3396","大闻公寓",5011000015359,"徐汇","斜土路",84794,18,31.205733,121.466285,3,141,"http://sh.lianjia.com/xiaoqu/5011000015359.html"
"3397","康兴花园",5011000017354,"徐汇","康健",81939,21,31.158499,121.426795,68,252,"http://sh.lianjia.com/xiaoqu/5011000017354.html"
"3398","爱丽公寓",5011000016965,"徐汇","徐家汇",101339,67,31.208258,121.446098,2,26,"http://sh.lianjia.com/xiaoqu/5011000016965.html"
"3399","中信中山大楼",5011000014201,"徐汇","龙华",67420,21,31.187839,121.453021,2,112,"http://sh.lianjia.com/xiaoqu/5011000014201.html"
"3400","云锦东方锦园",5011062715528,"徐汇","龙华",100427,116,31.172226,121.463771,12,428,"http://sh.lianjia.com/xiaoqu/5011062715528.html"
"3401","锦泰苑（徐汇）",5011000011333,"徐汇","华东理工",59090,21,31.1465593,121.4234661,14,150,"http://sh.lianjia.com/xiaoqu/5011000011333.html"
"3402","锦岩小区",5011000011708,"徐汇","建国西路",122443,25,31.213495,121.462713,10,98,"http://sh.lianjia.com/xiaoqu/5011000011708.html"
"3403","高安路6弄",5011000011720,"徐汇","衡山路",128125,27,31.2127233,121.4502906,23,27,"http://sh.lianjia.com/xiaoqu/5011000011720.html"
"3404","愉园",5011000011730,"徐汇","衡山路",142126,116,31.219111,121.45546,20,42,"http://sh.lianjia.com/xiaoqu/5011000011730.html"
"3405","誉仁家园",5011000011784,"徐汇","龙华",67814,12,31.16289818,121.4615274,11,157,"http://sh.lianjia.com/xiaoqu/5011000011784.html"
"3406","解龙小区",5011000011800,"徐汇","龙华",82387,29,31.19036,121.460917,13,222,"http://sh.lianjia.com/xiaoqu/5011000011800.html"
"3407","陕西南路222弄",5011000011854,"徐汇","衡山路",165903,19,31.22406012,121.4649032,39,16,"http://sh.lianjia.com/xiaoqu/5011000011854.html"
"3408","常熟小区",5011000011866,"徐汇","衡山路",122549,31,31.22120842,121.454898,11,17,"http://sh.lianjia.com/xiaoqu/5011000011866.html"
"3409","太原路293弄",5011000011882,"徐汇","建国西路",155687,68,31.209558,121.462296,7,6,"http://sh.lianjia.com/xiaoqu/5011000011882.html"
"3410","宜山路691弄",5011000018468,"徐汇","田林",63838,31,31.181165,121.428372,22,437,"http://sh.lianjia.com/xiaoqu/5011000018468.html"
"3411","永福路68号",5011000005802,"徐汇","衡山路",113018,116,31.21669871,121.4501822,2,2,"http://sh.lianjia.com/xiaoqu/5011000005802.html"
"3412","尚光徐汇中心金座",5011000019507,"徐汇","徐家汇",75591,1,31.192902,121.436723,2,287,"http://sh.lianjia.com/xiaoqu/5011000019507.html"
"3413","凯旋路2280弄",5011000006577,"徐汇","徐家汇",75130,19,31.19389595,121.4334993,12,223,"http://sh.lianjia.com/xiaoqu/5011000006577.html"
"3414","湖南公寓",5011000008076,"徐汇","衡山路",102000,24,31.21486888,121.4455227,12,36,"http://sh.lianjia.com/xiaoqu/5011000008076.html"
"3415","五原小区",5011000012325,"徐汇","衡山路",148148,37,31.22021071,121.4546117,9,178,"http://sh.lianjia.com/xiaoqu/5011000012325.html"
"3416","东泉佳苑",5011000012500,"徐汇","植物园",72102,20,31.160633,121.451259,11,140,"http://sh.lianjia.com/xiaoqu/5011000012500.html"
"3417","北海大厦",5011000016068,"徐汇","万体馆",73814,18,31.189848,121.450408,3,200,"http://sh.lianjia.com/xiaoqu/5011000016068.html"
"3418","吴兴公寓",5011000016072,"徐汇","衡山路",88708,18,31.207562,121.451747,2,91,"http://sh.lianjia.com/xiaoqu/5011000016072.html"
"3419","紫元大厦",5011000016073,"徐汇","徐家汇",69293,17,31.201465,121.438034,2,110,"http://sh.lianjia.com/xiaoqu/5011000016073.html"
"3420","龙兆苑",5011000016736,"徐汇","龙华",70574,13,31.176607,121.45325,32,851,"http://sh.lianjia.com/xiaoqu/5011000016736.html"
"3421","广元路160号",5012970782110444,"徐汇","徐家汇",181755,116,31.2054437962057,121.445865507153,1,1,"http://sh.lianjia.com/xiaoqu/5012970782110444.html"
"3422","修道院公寓",5011000000075,"徐汇","衡山路",106220,83,31.21709864,121.4507431,2,7,"http://sh.lianjia.com/xiaoqu/5011000000075.html"
"3423","沪闵路9214号",5013215033470990,"徐汇","康健",57789,116,31.167819,121.439177,1,1,"http://sh.lianjia.com/xiaoqu/5013215033470990.html"
"3424","华建二街坊",5011000005378,"徐汇","华泾",53688,22,31.12762848,121.4451969,45,512,"http://sh.lianjia.com/xiaoqu/5011000005378.html"
"3425","番禺路650弄",5011000008185,"徐汇","徐家汇",80681,38,31.20541358,121.4355652,7,131,"http://sh.lianjia.com/xiaoqu/5011000008185.html"
"3426","小木桥路101弄",5011000008094,"徐汇","斜土路",93275,21,31.205645,121.463984,20,233,"http://sh.lianjia.com/xiaoqu/5011000008094.html"
"3427","梅陇路3号",5015935851213008,"徐汇","华东理工",59642,116,31.147671,121.434023,1,20,"http://sh.lianjia.com/xiaoqu/5015935851213008.html"
"3428","襄阳南路284号",5011000000406,"徐汇","建国西路",150053,116,31.21640373,121.4639765,2,1,"http://sh.lianjia.com/xiaoqu/5011000000406.html"
"3429","绿洲庭苑",5011000000385,"徐汇","长桥",68098,8,31.136481,121.444322,9,154,"http://sh.lianjia.com/xiaoqu/5011000000385.html"
"3430","桂林西街101弄",5011000008155,"徐汇","康健",72547,16,31.1570907,121.4244713,6,72,"http://sh.lianjia.com/xiaoqu/5011000008155.html"
"3431","康健路25弄",5011000006870,"徐汇","康健",64263,116,31.17195101,121.4386901,29,562,"http://sh.lianjia.com/xiaoqu/5011000006870.html"
"3432","寿益坊",5011000010225,"徐汇","康健",75365,19,31.1580873,121.4241778,59,949,"http://sh.lianjia.com/xiaoqu/5011000010225.html"
"3433","襄阳南路357弄",5011000009306,"徐汇","建国西路",131578,56,31.21410574,121.4645372,44,37,"http://sh.lianjia.com/xiaoqu/5011000009306.html"
"3434","舒城苑",5011000016165,"徐汇","华东理工",70691,14,31.13630503,121.4415524,38,435,"http://sh.lianjia.com/xiaoqu/5011000016165.html"
"3435","南洋广元公寓",5011000016159,"徐汇","徐家汇",72233,21,31.203822,121.442219,2,106,"http://sh.lianjia.com/xiaoqu/5011000016159.html"
"3436","衡山路58弄",5011000017112,"徐汇","衡山路",112438,25,31.21037564,121.4522695,3,67,"http://sh.lianjia.com/xiaoqu/5011000017112.html"
"3437","艺术公寓",5011000017189,"徐汇","衡山路",112128,17,31.213282,121.456606,3,68,"http://sh.lianjia.com/xiaoqu/5011000017189.html"
"3438","宛平南路278号",5011000005628,"徐汇","徐家汇",88073,27,31.200256,121.452174,2,30,"http://sh.lianjia.com/xiaoqu/5011000005628.html"
"3439","中远两湾城",5011000014141,"普陀","中远两湾城",73684,10,31.259226,121.451405,98,11594,"http://sh.lianjia.com/xiaoqu/5011000014141.html"
"3440","大华颐和华城（公寓）",5011000010579,"普陀","万里",67653,3,31.282936,121.407084,202,3340,"http://sh.lianjia.com/xiaoqu/5011000010579.html"
"3441","阳光威尼斯（三期）",5011000017107,"普陀","真光",50904,10,31.265358,121.374318,26,2744,"http://sh.lianjia.com/xiaoqu/5011000017107.html"
"3442","新湖明珠城",5011000012591,"普陀","武宁",88286,9,31.248083,121.434755,55,3713,"http://sh.lianjia.com/xiaoqu/5011000012591.html"
"3443","桃浦七村雪松苑",5011000017242,"普陀","桃浦",45559,21,31.294988,121.356086,189,4335,"http://sh.lianjia.com/xiaoqu/5011000017242.html"
"3444","源达大厦",5011000010036,"普陀","长寿路",36486,4,31.247951,121.445454,2,401,"http://sh.lianjia.com/xiaoqu/5011000010036.html"
"3445","星河世纪城",5011000015992,"普陀","真如",63279,7,31.266791,121.401168,100,3052,"http://sh.lianjia.com/xiaoqu/5011000015992.html"
"3446","金沙雅苑（四期）",5011000016036,"普陀","长征",71386,8,31.242793,121.372807,49,2371,"http://sh.lianjia.com/xiaoqu/5011000016036.html"
"3447","车站新村（普陀）",5011000002482,"普陀","真如",56738,12,31.266598,121.408427,109,2442,"http://sh.lianjia.com/xiaoqu/5011000002482.html"
"3448","曹家巷小区",5011000017051,"普陀","武宁",77471,116,31.234367,121.417154,45,983,"http://sh.lianjia.com/xiaoqu/5011000017051.html"
"3449","宜川六村",5011000013890,"普陀","甘泉宜川",57167,18,31.265427,121.443442,114,2823,"http://sh.lianjia.com/xiaoqu/5011000013890.html"
"3450","同进理想城",5011000004961,"普陀","桃浦",37659,116,31.29723,121.340231,10,1470,"http://sh.lianjia.com/xiaoqu/5011000004961.html"
"3451","世纪之门",5011000018091,"普陀","长寿路",77402,15,31.253707,121.445442,38,1460,"http://sh.lianjia.com/xiaoqu/5011000018091.html"
"3452","金沙嘉年华",5011000018165,"普陀","长征",62061,12,31.250004,121.373151,96,1470,"http://sh.lianjia.com/xiaoqu/5011000018165.html"
"3453","平江盛世家园",5011000017965,"普陀","甘泉宜川",57618,19,31.261913,121.454421,22,1895,"http://sh.lianjia.com/xiaoqu/5011000017965.html"
"3454","莲花公寓（普陀）",5011000017929,"普陀","桃浦",47774,11,31.291081,121.407134,126,2402,"http://sh.lianjia.com/xiaoqu/5011000017929.html"
"3455","中环家园",5011000012779,"普陀","万里",65533,10,31.271653,121.419559,77,2055,"http://sh.lianjia.com/xiaoqu/5011000012779.html"
"3456","圣天地酒店式公寓",5011000017586,"普陀","长寿路",81098,12,31.249045,121.450132,3,1051,"http://sh.lianjia.com/xiaoqu/5011000017586.html"
"3457","宜川一村",5011000016417,"普陀","甘泉宜川",56935,1,31.265842,121.447541,132,2682,"http://sh.lianjia.com/xiaoqu/5011000016417.html"
"3458","新宜小区",5011000013189,"普陀","甘泉宜川",58109,30,31.27199,121.44253,95,2687,"http://sh.lianjia.com/xiaoqu/5011000013189.html"
"3459","阳光威尼斯（四期）（公寓）",5011000017106,"普陀","真光",52695,7,31.266204,121.379779,33,1506,"http://sh.lianjia.com/xiaoqu/5011000017106.html"
"3460","绿地世纪城（二期）",5011000017184,"普陀","武宁",83828,11,31.23772,121.426875,51,2573,"http://sh.lianjia.com/xiaoqu/5011000017184.html"
"3461","阳光威尼斯（一期）",5011000018081,"普陀","真光",51598,12,31.266417,121.373552,61,2995,"http://sh.lianjia.com/xiaoqu/5011000018081.html"
"3462","万里一期",5011000014414,"普陀","万里",58751,16,31.276837,121.412793,161,2128,"http://sh.lianjia.com/xiaoqu/5011000014414.html"
"3463","宜川三村",5011000017563,"普陀","甘泉宜川",52368,19,31.26434,121.449269,136,3042,"http://sh.lianjia.com/xiaoqu/5011000017563.html"
"3464","愉景华庭",5011000016138,"普陀","万里",69101,9,31.276877,121.407361,50,1637,"http://sh.lianjia.com/xiaoqu/5011000016138.html"
"3465","中鹰黑森林",5011000015809,"普陀","万里",91818,5,31.27736,121.415717,44,1138,"http://sh.lianjia.com/xiaoqu/5011000015809.html"
"3466","桃浦四村易居紫荆苑",5011000016006,"普陀","桃浦",46794,13,31.29020726,121.3520119,92,1773,"http://sh.lianjia.com/xiaoqu/5011000016006.html"
"3467","品尊国际",5011000013912,"普陀","真如",89774,5,31.262537,121.426291,20,1928,"http://sh.lianjia.com/xiaoqu/5011000013912.html"
"3468","甘泉一村",5011000016317,"普陀","甘泉宜川",55983,1,31.27146836,121.4381417,103,2406,"http://sh.lianjia.com/xiaoqu/5011000016317.html"
"3469","宜川四村",5011000016233,"普陀","甘泉宜川",53998,21,31.270332,121.450126,95,2717,"http://sh.lianjia.com/xiaoqu/5011000016233.html"
"3470","上海知音苑",5011000018217,"普陀","长寿路",84440,12,31.239495,121.433957,30,1072,"http://sh.lianjia.com/xiaoqu/5011000018217.html"
"3471","上青佳园",5011000018227,"普陀","长寿路",74984,7,31.248397,121.443624,30,1162,"http://sh.lianjia.com/xiaoqu/5011000018227.html"
"3472","泰欣嘉园",5011000015275,"普陀","武宁",94587,6,31.253868,121.439098,23,1000,"http://sh.lianjia.com/xiaoqu/5011000015275.html"
"3473","长风二村",5011000017276,"普陀","长风",63662,23,31.239102,121.407904,138,3886,"http://sh.lianjia.com/xiaoqu/5011000017276.html"
"3474","宜川五村",5011000017236,"普陀","甘泉宜川",57770,27,31.267433,121.448358,92,2275,"http://sh.lianjia.com/xiaoqu/5011000017236.html"
"3475","海棠苑",5011000017518,"普陀","真如",56124,16,31.254232,121.398276,54,1336,"http://sh.lianjia.com/xiaoqu/5011000017518.html"
"3476","祥和名邸（公寓）",5011000018109,"普陀","长征",64528,10,31.250248,121.384658,59,1658,"http://sh.lianjia.com/xiaoqu/5011000018109.html"
"3477","申汉小区",5011000018285,"普陀","长风",39053,19,31.23779787,121.3984644,8,411,"http://sh.lianjia.com/xiaoqu/5011000018285.html"
"3478","太浜巷小区",5011000014007,"普陀","光新",66741,11,31.254281,121.432624,125,2582,"http://sh.lianjia.com/xiaoqu/5011000014007.html"
"3479","象源丽都",5011000016493,"普陀","长征",66075,6,31.241132,121.383696,68,2545,"http://sh.lianjia.com/xiaoqu/5011000016493.html"
"3480","南泉苑",5011000017788,"普陀","甘泉宜川",59723,21,31.27536465,121.4328341,132,2684,"http://sh.lianjia.com/xiaoqu/5011000017788.html"
"3481","万业新阶",5011000005428,"普陀","中远两湾城",69760,2,31.261448,121.448189,3,671,"http://sh.lianjia.com/xiaoqu/5011000005428.html"
"3482","曹杨三村(兰岭园)",5011000017568,"普陀","曹杨",58613,16,31.24918742,121.4073194,116,2802,"http://sh.lianjia.com/xiaoqu/5011000017568.html"
"3483","章家巷小区",5011000017811,"普陀","甘泉宜川",56754,20,31.26740661,121.4398843,102,2072,"http://sh.lianjia.com/xiaoqu/5011000017811.html"
"3484","乐活居",5011000013911,"普陀","长寿路",102174,1,31.25255,121.445452,5,756,"http://sh.lianjia.com/xiaoqu/5011000013911.html"
"3485","安居古浪新苑",5011000013116,"普陀","桃浦",52224,8,31.291031,121.388386,198,3568,"http://sh.lianjia.com/xiaoqu/5011000013116.html"
"3486","中环锦园",5011000016863,"普陀","万里",65804,11,31.275371,121.418505,14,1008,"http://sh.lianjia.com/xiaoqu/5011000016863.html"
"3487","甘泉三村",5011000017883,"普陀","甘泉宜川",58617,21,31.267655,121.433361,89,2103,"http://sh.lianjia.com/xiaoqu/5011000017883.html"
"3488","桃浦六村绿春苑",5011000013469,"普陀","桃浦",47029,22,31.28809523,121.3608524,73,1773,"http://sh.lianjia.com/xiaoqu/5011000013469.html"
"3489","香溢花城（住宅）",5011000013745,"普陀","光新",79279,3,31.261627,121.439679,30,1909,"http://sh.lianjia.com/xiaoqu/5011000013745.html"
"3490","祥和星宇花园（公寓）",5011000013712,"普陀","桃浦",57636,5,31.286195,121.404634,93,1952,"http://sh.lianjia.com/xiaoqu/5011000013712.html"
"3491","巴黎之春",5011000017066,"普陀","万里",61145,11,31.27072,121.411721,45,1066,"http://sh.lianjia.com/xiaoqu/5011000017066.html"
"3492","祥和家园",5011000018356,"普陀","长征",60467,13,31.25265,121.386136,121,1986,"http://sh.lianjia.com/xiaoqu/5011000018356.html"
"3493","苏堤春晓名苑",5011000018159,"普陀","长寿路",87475,10,31.242947,121.436246,23,1270,"http://sh.lianjia.com/xiaoqu/5011000018159.html"
"3494","新长征花苑",5011000013486,"普陀","长征",58221,17,31.242484,121.380517,242,3154,"http://sh.lianjia.com/xiaoqu/5011000013486.html"
"3495","中环名品公馆",5011000010819,"普陀","桃浦",76771,3,31.289796,121.402493,22,1769,"http://sh.lianjia.com/xiaoqu/5011000010819.html"
"3496","真光九街坊",5011000014234,"普陀","真光",55892,20,31.256148,121.392658,88,1821,"http://sh.lianjia.com/xiaoqu/5011000014234.html"
"3497","真如西村",5011000016674,"普陀","真如",57713,25,31.251505,121.406301,128,3190,"http://sh.lianjia.com/xiaoqu/5011000016674.html"
"3498","大华清水湾",5011000018058,"普陀","武宁",85965,11,31.233675,121.419997,49,1676,"http://sh.lianjia.com/xiaoqu/5011000018058.html"
"3499","真源小区",5011000015216,"普陀","长征",60368,13,31.24695541,121.3882964,188,2629,"http://sh.lianjia.com/xiaoqu/5011000015216.html"
"3500","真北新村三街坊",5011000013680,"普陀","真如",57084,22,31.264352,121.404782,32,1272,"http://sh.lianjia.com/xiaoqu/5011000013680.html"
"3501","中鼎豪园",5011000016503,"普陀","真光",56068,10,31.268214,121.395324,50,1224,"http://sh.lianjia.com/xiaoqu/5011000016503.html"
"3502","泰宸苑",509821540319309,"普陀","长征",57512,116,31.247078824303,121.37068917833,76,984,"http://sh.lianjia.com/xiaoqu/509821540319309.html"
"3503","阳光威尼斯（二期）",5011000017108,"普陀","真光",50212,11,31.266493,121.370321,18,1197,"http://sh.lianjia.com/xiaoqu/5011000017108.html"
"3504","白玉新村",5011000018229,"普陀","武宁",69501,18,31.23989981,121.4224552,100,1936,"http://sh.lianjia.com/xiaoqu/5011000018229.html"
"3505","秋月枫舍",5011000018224,"普陀","光新",96477,12,31.255297,121.436397,36,1592,"http://sh.lianjia.com/xiaoqu/5011000018224.html"
"3506","桃浦二村永汇新苑",5011000016346,"普陀","桃浦",47822,11,31.28408,121.359772,149,1811,"http://sh.lianjia.com/xiaoqu/5011000016346.html"
"3507","玉佛城",5011000016117,"普陀","长寿路",67272,12,31.249316,121.451614,7,725,"http://sh.lianjia.com/xiaoqu/5011000016117.html"
"3508","管弄一二街坊",5011000001301,"普陀","光新",60141,26,31.262645,121.432288,61,1893,"http://sh.lianjia.com/xiaoqu/5011000001301.html"
"3509","金沙雅苑（三期）",5011000017951,"普陀","长征",70808,12,31.247754,121.377153,32,1171,"http://sh.lianjia.com/xiaoqu/5011000017951.html"
"3510","嘉云苑",5011000004418,"普陀","长征",53749,19,31.25042939,121.3774349,57,672,"http://sh.lianjia.com/xiaoqu/5011000004418.html"
